data,produto_id,categoria,vendas_qtd,estoque_qtd,preco_unitario,promocao
2023-09-06,PROD_10,Alimento,9,51,13.26,0
2023-09-07,PROD_1,Bebida,8,149,10.76,0
2023-09-07,PROD_2,Bebida,9,56,15.47,0
2023-09-07,PROD_3,Alimento,12,122,8.87,0
2023-09-07,PROD_4,Alimento,15,52,22.76,1
2023-09-07,PROD_5,Alimento,11,191,23.41,0
2023-09-07,PROD_6,Higiene,16,196,13.24,0
2023-09-07,PROD_7,Bebida,8,137,14.99,0
2023-09-07,PROD_8,Bebida,13,162,24.65,0
2023-09-07,PROD_9,Bebida,11,175,19.9,0
2023-09-07,PROD_10,Alimento,12,92,9.77,0
2023-09-08,PROD_1,Alimento,8,122,16.0,0
2023-09-08,PROD_2,Alimento,17,108,14.13,1
2023-09-08,PROD_3,Higiene,13,145,8.05,0
2023-09-08,PROD_4,Bebida,7,149,13.49,0
2023-09-08,PROD_5,Higiene,7,95,14.48,0
2023-09-08,PROD_6,Alimento,7,96,8.06,0
2023-09-08,PROD_7,Higiene,11,62,12.44,0
2023-09-08,PROD_8,Higiene,12,145,17.56,0
2023-09-08,PROD_9,Bebida,8,178,10.5,0
2023-09-08,PROD_10,Bebida,16,138,5.56,0
2023-09-09,PROD_1,Bebida,5,118,20.5,0
2023-09-09,PROD_2,Higiene,10,52,18.72,0
2023-09-09,PROD_3,Higiene,29,81,20.76,1
2023-09-09,PROD_4,Alimento,16,195,18.49,0
2023-09-09,PROD_5,Higiene,7,178,9.54,0
2023-09-09,PROD_6,Higiene,11,167,19.77,0
2023-09-09,PROD_7,Bebida,27,103,23.04,1
2023-09-09,PROD_8,Bebida,9,102,4.29,0
2023-09-09,PROD_9,Higiene,8,115,12.79,0
2023-09-09,PROD_10,Bebida,11,77,10.22,0
2023-09-10,PROD_1,Higiene,9,193,6.13,0
2023-09-10,PROD_2,Higiene,7,159,12.04,0
2023-09-10,PROD_3,Alimento,20,95,7.53,1
2023-09-10,PROD_4,Higiene,10,109,12.01,0
2023-09-10,PROD_5,Higiene,18,120,24.56,1
2023-09-10,PROD_6,Bebida,10,160,6.32,0
2023-09-10,PROD_7,Higiene,8,82,6.51,0
2023-09-10,PROD_8,Bebida,10,59,9.58,0
2023-09-10,PROD_9,Higiene,7,135,22.52,0
2023-09-10,PROD_10,Higiene,11,158,15.74,0
2023-09-11,PROD_1,Alimento,8,93,4.93,0
2023-09-11,PROD_2,Alimento,6,58,14.41,0
2023-09-11,PROD_3,Bebida,10,188,7.9,0
2023-09-11,PROD_4,Alimento,14,99,6.14,1
2023-09-11,PROD_5,Bebida,20,51,16.8,1
2023-09-11,PROD_6,Higiene,11,165,14.6,0
2023-09-11,PROD_7,Higiene,13,102,5.83,0
2023-09-11,PROD_8,Higiene,3,163,13.11,0
2023-09-11,PROD_9,Higiene,18,157,16.96,0
2023-09-11,PROD_10,Higiene,9,115,21.38,0
2023-09-12,PROD_1,Bebida,7,138,24.58,0
2023-09-12,PROD_2,Bebida,24,147,9.65,1
2023-09-12,PROD_3,Bebida,4,165,5.51,0
2023-09-12,PROD_4,Higiene,23,90,22.82,1
2023-09-12,PROD_5,Bebida,8,139,17.4,0
2023-09-12,PROD_6,Bebida,10,172,4.25,0
2023-09-12,PROD_7,Alimento,9,110,10.77,0
2023-09-12,PROD_8,Bebida,7,83,3.7,0
2023-09-12,PROD_9,Bebida,14,178,18.36,0
2023-09-12,PROD_10,Higiene,11,149,5.71,0
2023-09-13,PROD_1,Higiene,7,113,5.06,0
2023-09-13,PROD_2,Bebida,11,171,5.07,0
2023-09-13,PROD_3,Bebida,17,195,5.1,0
2023-09-13,PROD_4,Alimento,16,186,21.37,1
2023-09-13,PROD_5,Alimento,17,151,15.84,0
2023-09-13,PROD_6,Higiene,7,110,9.43,0
2023-09-13,PROD_7,Higiene,10,180,14.54,0
2023-09-13,PROD_8,Bebida,7,50,14.01,0
2023-09-13,PROD_9,Bebida,9,150,20.02,0
2023-09-13,PROD_10,Bebida,10,122,13.16,0
2023-09-14,PROD_1,Higiene,4,72,7.58,0
2023-09-14,PROD_2,Bebida,8,146,17.96,0
2023-09-14,PROD_3,Higiene,14,175,16.16,0
2023-09-14,PROD_4,Bebida,14,109,17.62,0
2023-09-14,PROD_5,Bebida,18,113,14.56,0
2023-09-14,PROD_6,Higiene,8,198,8.75,0
2023-09-14,PROD_7,Alimento,18,197,3.51,1
2023-09-14,PROD_8,Alimento,7,139,10.51,0
2023-09-14,PROD_9,Bebida,12,194,7.52,0
2023-09-14,PROD_10,Alimento,13,152,7.33,0
2023-09-15,PROD_1,Alimento,12,113,24.33,0
2023-09-15,PROD_2,Higiene,9,51,24.35,0
2023-09-15,PROD_3,Bebida,13,54,9.74,0
2023-09-15,PROD_4,Alimento,7,92,9.72,0
2023-09-15,PROD_5,Alimento,10,132,16.46,0
2023-09-15,PROD_6,Higiene,10,82,19.62,0
2023-09-15,PROD_7,Bebida,11,72,17.74,0
2023-09-15,PROD_8,Higiene,10,181,24.56,0
2023-09-15,PROD_9,Alimento,8,147,19.75,0
2023-09-15,PROD_10,Alimento,8,183,18.65,0
2023-09-16,PROD_1,Bebida,7,87,19.24,0
2023-09-16,PROD_2,Bebida,8,154,17.18,0
2023-09-16,PROD_3,Bebida,7,181,23.42,0
2023-09-16,PROD_4,Higiene,25,112,10.38,1
2023-09-16,PROD_5,Higiene,5,194,3.83,0
2023-09-16,PROD_6,Higiene,17,86,22.79,0
2023-09-16,PROD_7,Higiene,13,104,7.16,0
2023-09-16,PROD_8,Alimento,16,102,20.22,1
2023-09-16,PROD_9,Higiene,5,170,5.16,0
2023-09-16,PROD_10,Bebida,9,158,10.96,0
2023-09-17,PROD_1,Alimento,6,85,22.15,0
2023-09-17,PROD_2,Bebida,4,146,20.99,0
2023-09-17,PROD_3,Alimento,10,71,19.07,0
2023-09-17,PROD_4,Higiene,22,159,20.96,1
2023-09-17,PROD_5,Bebida,15,151,12.19,0
2023-09-17,PROD_6,Alimento,7,110,5.23,0
2023-09-17,PROD_7,Higiene,10,132,24.71,0
2023-09-17,PROD_8,Higiene,16,89,14.63,0
2023-09-17,PROD_9,Bebida,14,107,22.49,0
2023-09-17,PROD_10,Higiene,10,176,18.04,0
2023-09-18,PROD_1,Bebida,17,125,12.74,0
2023-09-18,PROD_2,Alimento,15,136,9.9,1
2023-09-18,PROD_3,Bebida,12,56,22.88,0
2023-09-18,PROD_4,Alimento,17,199,4.81,1
2023-09-18,PROD_5,Alimento,23,191,20.06,1
2023-09-18,PROD_6,Alimento,13,164,7.52,0
2023-09-18,PROD_7,Alimento,11,128,4.1,0
2023-09-18,PROD_8,Bebida,7,136,21.99,0
2023-09-18,PROD_9,Bebida,12,167,4.9,0
2023-09-18,PROD_10,Higiene,9,129,6.13,0
2023-09-19,PROD_1,Alimento,7,186,6.64,0
2023-09-19,PROD_2,Bebida,9,60,12.0,0
2023-09-19,PROD_3,Bebida,23,62,18.34,1
2023-09-19,PROD_4,Higiene,11,175,6.69,0
2023-09-19,PROD_5,Bebida,18,140,6.15,1
2023-09-19,PROD_6,Higiene,9,55,17.76,0
2023-09-19,PROD_7,Alimento,15,104,20.39,0
2023-09-19,PROD_8,Higiene,15,110,6.58,1
2023-09-19,PROD_9,Bebida,10,92,11.32,0
2023-09-19,PROD_10,Alimento,17,134,4.7,1
2023-09-20,PROD_1,Alimento,13,177,3.97,0
2023-09-20,PROD_2,Alimento,12,152,21.92,0
2023-09-20,PROD_3,Higiene,9,151,21.13,0
2023-09-20,PROD_4,Alimento,8,137,23.62,0
2023-09-20,PROD_5,Alimento,28,52,16.33,1
2023-09-20,PROD_6,Alimento,14,197,10.04,0
2023-09-20,PROD_7,Alimento,16,161,14.34,0
2023-09-20,PROD_8,Bebida,8,51,8.71,0
2023-09-20,PROD_9,Bebida,11,129,20.47,0
2023-09-20,PROD_10,Higiene,5,129,12.25,0
2023-09-21,PROD_1,Higiene,5,187,4.75,0
2023-09-21,PROD_2,Higiene,8,139,15.47,0
2023-09-21,PROD_3,Bebida,12,61,11.68,0
2023-09-21,PROD_4,Bebida,8,164,7.47,0
2023-09-21,PROD_5,Higiene,6,62,17.01,0
2023-09-21,PROD_6,Higiene,19,116,8.85,1
2023-09-21,PROD_7,Bebida,14,76,22.72,0
2023-09-21,PROD_8,Higiene,9,186,24.38,0
2023-09-21,PROD_9,Bebida,14,150,17.15,0
2023-09-21,PROD_10,Alimento,5,107,16.08,0
2023-09-22,PROD_1,Bebida,13,145,18.37,0
2023-09-22,PROD_2,Higiene,9,72,22.45,0
2023-09-22,PROD_3,Higiene,7,95,5.08,0
2023-09-22,PROD_4,Alimento,7,118,11.14,0
2023-09-22,PROD_5,Higiene,9,193,11.9,0
2023-09-22,PROD_6,Bebida,8,111,19.66,0
2023-09-22,PROD_7,Alimento,14,163,24.11,0
2023-09-22,PROD_8,Bebida,16,54,11.63,1
2023-09-22,PROD_9,Bebida,12,93,23.67,0
2023-09-22,PROD_10,Alimento,8,62,7.99,0
2023-09-23,PROD_1,Bebida,12,66,13.51,0
2023-09-23,PROD_2,Alimento,13,186,4.79,0
2023-09-23,PROD_3,Bebida,18,184,8.65,1
2023-09-23,PROD_4,Alimento,9,150,7.45,0
2023-09-23,PROD_5,Alimento,6,50,18.11,0
2023-09-23,PROD_6,Higiene,9,55,24.32,0
2023-09-23,PROD_7,Bebida,11,189,12.14,0
2023-09-23,PROD_8,Bebida,9,161,18.12,0
2023-09-23,PROD_9,Higiene,18,185,14.95,1
2023-09-23,PROD_10,Alimento,6,191,7.11,0
2023-09-24,PROD_1,Higiene,13,63,13.44,0
2023-09-24,PROD_2,Higiene,5,158,7.39,0
2023-09-24,PROD_3,Alimento,22,163,23.52,1
2023-09-24,PROD_4,Higiene,7,133,6.01,0
2023-09-24,PROD_5,Bebida,8,97,22.0,0
2023-09-24,PROD_6,Bebida,21,155,7.4,1
2023-09-24,PROD_7,Bebida,12,189,21.59,0
2023-09-24,PROD_8,Higiene,17,80,4.93,1
2023-09-24,PROD_9,Alimento,8,170,6.53,0
2023-09-24,PROD_10,Bebida,8,137,4.47,0
2023-09-25,PROD_1,Bebida,7,159,18.42,0
2023-09-25,PROD_2,Higiene,10,83,18.53,0
2023-09-25,PROD_3,Alimento,30,56,11.57,1
2023-09-25,PROD_4,Alimento,21,199,16.72,1
2023-09-25,PROD_5,Alimento,23,92,10.95,1
2023-09-25,PROD_6,Higiene,13,168,18.22,0
2023-09-25,PROD_7,Alimento,6,55,6.45,0
2023-09-25,PROD_8,Alimento,14,163,21.95,0
2023-09-25,PROD_9,Higiene,13,88,4.29,0
2023-09-25,PROD_10,Bebida,12,191,12.2,0
2023-09-26,PROD_1,Higiene,6,160,23.55,0
2023-09-26,PROD_2,Alimento,8,95,16.93,0
2023-09-26,PROD_3,Alimento,21,111,17.35,1
2023-09-26,PROD_4,Bebida,11,137,8.98,0
2023-09-26,PROD_5,Higiene,27,54,6.39,1
2023-09-26,PROD_6,Alimento,8,121,16.69,0
2023-09-26,PROD_7,Alimento,6,88,21.83,0
2023-09-26,PROD_8,Alimento,20,151,10.2,1
2023-09-26,PROD_9,Higiene,21,155,11.18,1
2023-09-26,PROD_10,Higiene,21,105,8.83,1
2023-09-27,PROD_1,Higiene,9,175,14.83,0
2023-09-27,PROD_2,Bebida,10,194,21.28,0
2023-09-27,PROD_3,Alimento,9,190,22.51,0
2023-09-27,PROD_4,Alimento,10,150,15.37,0
2023-09-27,PROD_5,Bebida,10,95,22.17,0
2023-09-27,PROD_6,Bebida,11,84,21.34,0
2023-09-27,PROD_7,Higiene,26,92,11.79,1
2023-09-27,PROD_8,Alimento,9,72,23.41,0
2023-09-27,PROD_9,Bebida,9,80,7.54,0
2023-09-27,PROD_10,Bebida,29,195,24.26,1
2023-09-28,PROD_1,Bebida,11,135,8.44,0
2023-09-28,PROD_2,Alimento,10,153,24.37,0
2023-09-28,PROD_3,Higiene,17,117,11.82,1
2023-09-28,PROD_4,Alimento,8,111,10.71,0
2023-09-28,PROD_5,Bebida,12,118,6.33,0
2023-09-28,PROD_6,Alimento,12,197,23.53,0
2023-09-28,PROD_7,Higiene,13,52,12.84,0
2023-09-28,PROD_8,Higiene,7,103,8.32,0
2023-09-28,PROD_9,Bebida,7,97,22.67,0
2023-09-28,PROD_10,Alimento,12,71,21.46,0
2023-09-29,PROD_1,Alimento,7,141,14.3,0
2023-09-29,PROD_2,Alimento,11,142,21.61,0
2023-09-29,PROD_3,Bebida,8,70,9.73,0
2023-09-29,PROD_4,Higiene,14,78,8.88,0
2023-09-29,PROD_5,Alimento,23,169,3.99,1
2023-09-29,PROD_6,Bebida,10,120,10.9,0
2023-09-29,PROD_7,Bebida,28,62,5.12,1
2023-09-29,PROD_8,Higiene,15,189,5.09,0
2023-09-29,PROD_9,Alimento,6,149,15.05,0
2023-09-29,PROD_10,Bebida,10,159,7.59,0
2023-09-30,PROD_1,Higiene,12,192,9.04,0
2023-09-30,PROD_2,Higiene,8,157,8.79,0
2023-09-30,PROD_3,Bebida,28,127,19.38,1
2023-09-30,PROD_4,Alimento,7,124,15.79,0
2023-09-30,PROD_5,Higiene,11,195,6.23,0
2023-09-30,PROD_6,Bebida,18,104,20.13,1
2023-09-30,PROD_7,Alimento,8,113,7.82,0
2023-09-30,PROD_8,Bebida,11,143,23.26,0
2023-09-30,PROD_9,Bebida,8,73,6.72,0
2023-09-30,PROD_10,Alimento,13,173,10.65,0
2023-10-01,PROD_1,Alimento,16,55,15.03,0
2023-10-01,PROD_2,Bebida,9,160,12.78,0
2023-10-01,PROD_3,Higiene,11,62,19.75,0
2023-10-01,PROD_4,Alimento,7,112,18.45,0
2023-10-01,PROD_5,Higiene,14,56,14.48,0
2023-10-01,PROD_6,Bebida,10,146,15.55,0
2023-10-01,PROD_7,Bebida,11,103,12.07,0
2023-10-01,PROD_8,Higiene,14,149,12.02,0
2023-10-01,PROD_9,Alimento,7,82,5.29,0
2023-10-01,PROD_10,Alimento,17,169,16.49,1
2023-10-02,PROD_1,Bebida,12,90,21.75,0
2023-10-02,PROD_2,Alimento,7,55,18.51,0
2023-10-02,PROD_3,Bebida,8,59,15.17,0
2023-10-02,PROD_4,Higiene,17,123,11.38,0
2023-10-02,PROD_5,Alimento,18,68,16.6,1
2023-10-02,PROD_6,Bebida,6,135,15.0,0
2023-10-02,PROD_7,Alimento,10,168,18.32,0
2023-10-02,PROD_8,Bebida,10,149,13.26,0
2023-10-02,PROD_9,Alimento,9,51,7.21,0
2023-10-02,PROD_10,Higiene,6,141,12.93,0
2023-10-03,PROD_1,Alimento,16,93,5.65,0
2023-10-03,PROD_2,Bebida,20,137,4.1,1
2023-10-03,PROD_3,Alimento,14,57,22.88,0
2023-10-03,PROD_4,Higiene,7,116,11.75,0
2023-10-03,PROD_5,Alimento,7,167,16.3,0
2023-10-03,PROD_6,Higiene,17,135,17.59,0
2023-10-03,PROD_7,Higiene,7,190,13.52,0
2023-10-03,PROD_8,Alimento,6,162,8.35,0
2023-10-03,PROD_9,Higiene,13,166,6.66,0
2023-10-03,PROD_10,Alimento,9,107,10.36,0
2023-10-04,PROD_1,Higiene,8,84,16.6,0
2023-10-04,PROD_2,Bebida,12,191,7.95,0
2023-10-04,PROD_3,Alimento,11,160,24.28,0
2023-10-04,PROD_4,Bebida,13,157,9.38,0
2023-10-04,PROD_5,Higiene,12,66,6.08,1
2023-10-04,PROD_6,Alimento,16,119,18.77,0
2023-10-04,PROD_7,Bebida,9,90,16.33,0
2023-10-04,PROD_8,Bebida,11,167,18.13,0
2023-10-04,PROD_9,Higiene,12,94,18.15,0
2023-10-04,PROD_10,Bebida,3,99,9.92,0
2023-10-05,PROD_1,Alimento,16,108,11.82,0
2023-10-05,PROD_2,Alimento,4,68,9.73,0
2023-10-05,PROD_3,Higiene,7,174,14.71,0
2023-10-05,PROD_4,Higiene,3,173,20.03,0
2023-10-05,PROD_5,Alimento,7,177,9.6,0
2023-10-05,PROD_6,Higiene,5,152,11.07,0
2023-10-05,PROD_7,Higiene,6,168,12.26,0
2023-10-05,PROD_8,Bebida,10,102,19.92,0
2023-10-05,PROD_9,Higiene,8,59,20.83,0
2023-10-05,PROD_10,Higiene,31,109,12.24,1
2023-10-06,PROD_1,Bebida,19,168,7.73,1
2023-10-06,PROD_2,Bebida,5,91,23.22,0
2023-10-06,PROD_3,Bebida,9,82,24.55,0
2023-10-06,PROD_4,Higiene,7,139,24.02,0
2023-10-06,PROD_5,Bebida,6,102,23.98,0
2023-10-06,PROD_6,Alimento,13,186,7.73,0
2023-10-06,PROD_7,Bebida,10,182,15.66,0
2023-10-06,PROD_8,Alimento,8,135,13.52,0
2023-10-06,PROD_9,Higiene,9,128,19.37,0
2023-10-06,PROD_10,Alimento,13,99,23.21,0
2023-10-07,PROD_1,Bebida,9,178,17.49,0
2023-10-07,PROD_2,Alimento,20,70,12.14,0
2023-10-07,PROD_3,Bebida,12,85,21.41,0
2023-10-07,PROD_4,Alimento,11,193,22.86,0
2023-10-07,PROD_5,Bebida,26,97,17.1,1
2023-10-07,PROD_6,Alimento,10,111,10.71,0
2023-10-07,PROD_7,Bebida,14,127,3.77,0
2023-10-07,PROD_8,Bebida,7,184,19.78,0
2023-10-07,PROD_9,Bebida,8,74,15.25,0
2023-10-07,PROD_10,Alimento,12,186,23.65,0
2023-10-08,PROD_1,Bebida,10,75,4.21,0
2023-10-08,PROD_2,Bebida,14,91,11.96,0
2023-10-08,PROD_3,Higiene,9,146,8.4,0
2023-10-08,PROD_4,Bebida,10,85,8.1,0
2023-10-08,PROD_5,Bebida,14,83,6.43,0
2023-10-08,PROD_6,Alimento,13,97,19.1,0
2023-10-08,PROD_7,Alimento,22,196,9.52,1
2023-10-08,PROD_8,Bebida,16,77,18.99,1
2023-10-08,PROD_9,Bebida,13,199,23.33,0
2023-10-08,PROD_10,Bebida,17,62,13.53,1
2023-10-09,PROD_1,Alimento,13,116,8.51,0
2023-10-09,PROD_2,Higiene,16,75,6.79,1
2023-10-09,PROD_3,Bebida,9,70,7.32,0
2023-10-09,PROD_4,Bebida,5,192,15.45,0
2023-10-09,PROD_5,Bebida,9,99,12.11,0
2023-10-09,PROD_6,Alimento,11,181,13.08,0
2023-10-09,PROD_7,Alimento,11,154,22.09,0
2023-10-09,PROD_8,Alimento,15,133,11.92,0
2023-10-09,PROD_9,Alimento,17,59,21.33,0
2023-10-09,PROD_10,Alimento,7,91,14.1,0
2023-10-10,PROD_1,Bebida,13,93,23.27,0
2023-10-10,PROD_2,Higiene,22,168,9.82,1
2023-10-10,PROD_3,Alimento,10,100,20.5,0
2023-10-10,PROD_4,Higiene,17,99,19.32,0
2023-10-10,PROD_5,Higiene,5,57,5.42,0
2023-10-10,PROD_6,Bebida,12,180,21.02,1
2023-10-10,PROD_7,Bebida,10,168,14.22,0
2023-10-10,PROD_8,Alimento,8,112,13.39,0
2023-10-10,PROD_9,Bebida,14,195,22.62,0
2023-10-10,PROD_10,Higiene,5,58,8.48,0
2023-10-11,PROD_1,Alimento,10,85,4.25,0
2023-10-11,PROD_2,Higiene,24,163,9.74,1
2023-10-11,PROD_3,Higiene,10,157,18.76,0
2023-10-11,PROD_4,Higiene,7,85,20.46,0
2023-10-11,PROD_5,Higiene,23,77,15.25,1
2023-10-11,PROD_6,Alimento,13,119,17.81,0
2023-10-11,PROD_7,Bebida,16,189,11.98,0
2023-10-11,PROD_8,Bebida,12,182,13.61,0
2023-10-11,PROD_9,Alimento,11,140,10.06,0
2023-10-11,PROD_10,Higiene,9,137,19.37,0
2023-10-12,PROD_1,Bebida,9,138,15.87,0
2023-10-12,PROD_2,Bebida,20,149,22.0,1
2023-10-12,PROD_3,Bebida,11,179,5.89,0
2023-10-12,PROD_4,Higiene,8,76,12.65,0
2023-10-12,PROD_5,Alimento,13,105,7.83,0
2023-10-12,PROD_6,Higiene,11,198,18.68,0
2023-10-12,PROD_7,Bebida,9,106,18.93,0
2023-10-12,PROD_8,Bebida,24,161,12.7,1
2023-10-12,PROD_9,Higiene,5,103,10.46,0
2023-10-12,PROD_10,Higiene,9,151,24.52,0
2023-10-13,PROD_1,Higiene,15,181,7.06,0
2023-10-13,PROD_2,Higiene,7,148,22.79,0
2023-10-13,PROD_3,Alimento,14,172,4.3,0
2023-10-13,PROD_4,Alimento,24,105,4.4,1
2023-10-13,PROD_5,Bebida,10,165,9.97,0
2023-10-13,PROD_6,Alimento,12,130,21.08,0
2023-10-13,PROD_7,Higiene,8,132,14.83,0
2023-10-13,PROD_8,Alimento,11,90,16.19,0
2023-10-13,PROD_9,Bebida,13,119,16.71,0
2023-10-13,PROD_10,Higiene,11,103,9.76,0
2023-10-14,PROD_1,Bebida,8,107,16.87,0
2023-10-14,PROD_2,Bebida,9,68,4.11,0
2023-10-14,PROD_3,Bebida,16,96,5.85,0
2023-10-14,PROD_4,Higiene,18,59,5.64,1
2023-10-14,PROD_5,Higiene,14,156,18.7,0
2023-10-14,PROD_6,Alimento,12,75,4.6,0
2023-10-14,PROD_7,Bebida,9,163,7.45,0
2023-10-14,PROD_8,Alimento,13,144,11.31,0
2023-10-14,PROD_9,Alimento,15,63,12.18,0
2023-10-14,PROD_10,Higiene,14,128,16.66,0
2023-10-15,PROD_1,Alimento,13,116,4.32,0
2023-10-15,PROD_2,Alimento,9,103,24.2,0
2023-10-15,PROD_3,Higiene,22,56,11.0,1
2023-10-15,PROD_4,Higiene,12,103,13.14,0
2023-10-15,PROD_5,Alimento,15,199,11.48,0
2023-10-15,PROD_6,Alimento,12,145,23.77,0
2023-10-15,PROD_7,Bebida,8,130,12.88,0
2023-10-15,PROD_8,Alimento,12,185,22.4,0
2023-10-15,PROD_9,Higiene,14,78,11.37,1
2023-10-15,PROD_10,Bebida,15,80,16.81,1
2023-10-16,PROD_1,Bebida,7,67,5.91,0
2023-10-16,PROD_2,Higiene,12,146,10.9,0
2023-10-16,PROD_3,Alimento,13,54,4.89,0
2023-10-16,PROD_4,Bebida,21,158,21.0,1
2023-10-16,PROD_5,Bebida,20,86,7.15,1
2023-10-16,PROD_6,Higiene,8,96,22.68,0
2023-10-16,PROD_7,Higiene,16,174,22.68,0
2023-10-16,PROD_8,Alimento,12,98,4.48,0
2023-10-16,PROD_9,Alimento,10,154,14.91,0
2023-10-16,PROD_10,Higiene,8,73,22.94,0
2023-10-17,PROD_1,Higiene,16,157,24.9,0
2023-10-17,PROD_2,Higiene,11,109,16.14,0
2023-10-17,PROD_3,Alimento,14,111,14.38,0
2023-10-17,PROD_4,Alimento,15,75,15.0,0
2023-10-17,PROD_5,Higiene,14,152,11.1,0
2023-10-17,PROD_6,Higiene,12,142,10.25,0
2023-10-17,PROD_7,Higiene,6,73,12.46,0
2023-10-17,PROD_8,Higiene,8,163,21.87,0
2023-10-17,PROD_9,Higiene,9,155,6.18,0
2023-10-17,PROD_10,Bebida,7,142,8.5,0
2023-10-18,PROD_1,Alimento,7,53,23.58,0
2023-10-18,PROD_2,Alimento,8,180,13.43,0
2023-10-18,PROD_3,Bebida,5,183,4.08,0
2023-10-18,PROD_4,Bebida,16,112,22.63,1
2023-10-18,PROD_5,Bebida,8,139,9.87,0
2023-10-18,PROD_6,Alimento,6,164,4.05,0
2023-10-18,PROD_7,Higiene,8,103,19.46,0
2023-10-18,PROD_8,Bebida,7,159,9.08,0
2023-10-18,PROD_9,Higiene,6,170,4.58,0
2023-10-18,PROD_10,Alimento,7,179,23.84,0
2023-10-19,PROD_1,Bebida,12,173,15.84,0
2023-10-19,PROD_2,Alimento,7,65,10.18,0
2023-10-19,PROD_3,Bebida,15,165,4.24,0
2023-10-19,PROD_4,Higiene,14,110,4.92,0
2023-10-19,PROD_5,Bebida,12,52,14.8,0
2023-10-19,PROD_6,Bebida,5,178,5.08,0
2023-10-19,PROD_7,Alimento,15,104,18.92,0
2023-10-19,PROD_8,Higiene,10,115,8.35,0
2023-10-19,PROD_9,Higiene,8,132,5.24,0
2023-10-19,PROD_10,Bebida,12,105,10.71,0
2023-10-20,PROD_1,Higiene,12,180,3.66,0
2023-10-20,PROD_2,Higiene,18,161,9.0,0
2023-10-20,PROD_3,Bebida,10,184,12.48,0
2023-10-20,PROD_4,Alimento,11,118,11.83,0
2023-10-20,PROD_5,Higiene,15,197,11.24,0
2023-10-20,PROD_6,Bebida,24,50,19.17,1
2023-10-20,PROD_7,Higiene,13,75,4.6,0
2023-10-20,PROD_8,Bebida,12,80,9.55,0
2023-10-20,PROD_9,Higiene,8,97,5.5,0
2023-10-20,PROD_10,Higiene,15,87,22.32,1
2023-10-21,PROD_1,Bebida,18,182,12.41,1
2023-10-21,PROD_2,Higiene,14,183,24.8,0
2023-10-21,PROD_3,Bebida,17,60,17.38,1
2023-10-21,PROD_4,Bebida,9,111,10.54,0
2023-10-21,PROD_5,Higiene,22,168,13.65,1
2023-10-21,PROD_6,Alimento,8,81,3.87,0
2023-10-21,PROD_7,Alimento,12,85,20.23,0
2023-10-21,PROD_8,Alimento,10,158,17.59,0
2023-10-21,PROD_9,Higiene,12,69,10.83,0
2023-10-21,PROD_10,Alimento,7,162,15.04,0
2023-10-22,PROD_1,Bebida,7,187,23.01,0
2023-10-22,PROD_2,Bebida,9,107,10.08,0
2023-10-22,PROD_3,Bebida,6,154,3.76,0
2023-10-22,PROD_4,Higiene,6,54,6.87,0
2023-10-22,PROD_5,Alimento,7,145,4.94,0
2023-10-22,PROD_6,Alimento,13,107,6.97,0
2023-10-22,PROD_7,Bebida,8,151,20.73,0
2023-10-22,PROD_8,Alimento,17,66,23.76,1
2023-10-22,PROD_9,Bebida,27,119,6.89,1
2023-10-22,PROD_10,Higiene,8,187,22.5,0
2023-10-23,PROD_1,Alimento,11,140,17.93,0
2023-10-23,PROD_2,Higiene,20,124,17.0,1
2023-10-23,PROD_3,Bebida,16,90,17.08,0
2023-10-23,PROD_4,Alimento,10,112,24.31,0
2023-10-23,PROD_5,Alimento,12,162,16.46,0
2023-10-23,PROD_6,Alimento,5,51,10.49,0
2023-10-23,PROD_7,Bebida,8,101,24.24,0
2023-10-23,PROD_8,Bebida,4,86,7.04,0
2023-10-23,PROD_9,Bebida,9,94,15.17,0
2023-10-23,PROD_10,Higiene,9,131,4.49,0
2023-10-24,PROD_1,Higiene,23,92,4.61,1
2023-10-24,PROD_2,Alimento,11,66,19.6,0
2023-10-24,PROD_3,Alimento,9,153,16.47,0
2023-10-24,PROD_4,Higiene,18,164,22.33,1
2023-10-24,PROD_5,Higiene,6,60,17.02,0
2023-10-24,PROD_6,Alimento,8,118,7.3,0
2023-10-24,PROD_7,Alimento,6,160,16.11,0
2023-10-24,PROD_8,Higiene,17,155,20.98,1
2023-10-24,PROD_9,Higiene,12,163,8.95,0
2023-10-24,PROD_10,Alimento,7,107,11.84,0
2023-10-25,PROD_1,Higiene,15,162,12.43,0
2023-10-25,PROD_2,Alimento,8,170,14.37,0
2023-10-25,PROD_3,Alimento,15,104,8.71,0
2023-10-25,PROD_4,Bebida,23,178,13.11,1
2023-10-25,PROD_5,Higiene,11,115,23.41,0
2023-10-25,PROD_6,Higiene,9,114,11.02,0
2023-10-25,PROD_7,Alimento,10,165,16.85,0
2023-10-25,PROD_8,Alimento,4,99,15.59,0
2023-10-25,PROD_9,Alimento,13,131,5.6,0
2023-10-25,PROD_10,Alimento,11,103,3.86,0
2023-10-26,PROD_1,Higiene,8,110,7.36,0
2023-10-26,PROD_2,Alimento,6,182,5.4,0
2023-10-26,PROD_3,Bebida,6,118,8.61,0
2023-10-26,PROD_4,Higiene,16,117,14.6,1
2023-10-26,PROD_5,Alimento,11,55,11.11,0
2023-10-26,PROD_6,Higiene,10,198,7.21,0
2023-10-26,PROD_7,Higiene,9,71,23.03,0
